SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
8171,0,Revolving loans,F,N,N,1,17656,23182,6000,8978,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.32445997034011315,-10494,-2401,-742,-55,6.152157253593442,1,1,1,1,1,0,3,3,2,FRIDAY,10,0.2156508306800417,0.720072343739332,0.4706295835223692,0.11668794676591515,0.28878017226932495,0.5830291154679398,0.19354544379842128,0.5666477123737047,0.030007674863875105,0.6689485076445416,0.4163468446469766,0.5454558656533651,0.3563446547199143,0.07929302070269116,0.09567012171518095,0.17504718564067373,0.3304728723487524,0.3800237444039654,0.2913110993329715,0.31479542566885405,0.2512727032227095,0.2725387405875874,0.26008061374027014,0.5945267758370092,0.42554150285389264,0.42385027469318054,0.38048694433459723,0.14560365904843423,0.0900299609824898,0.23303790597954024,0.35307650842244104,0.13491493237910998,0.23399916828924675,0.3913806019335553,0.1736444231576447,0.3172697652186023,0.27338224716063464,0.22448959918370168,0.023829447950805414,0.4996703593961027,0.1528083151541976,0.3901959656137636,0.23687288172346715,0.1534554897114004,0.32346239887870865,0.5595917039480555,4,0,1,0,-514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,18
8172,0,Cash loans,M,Y,Y,1,3241,21241,5901,2566,Other_A,Working,Secondary / secondary special,Married,House / apartment,0.4552424755044083,-21888,-2820,-516,-11,0.5321665548290333,1,1,0,1,1,0,5,3,3,MONDAY,15,0.35976544336665744,0.46764990781725535,0.673528089274379,0.2622090149929766,0.270039178459473,0.18249260505128162,0.1892943506901236,0.20818676554253174,0.18205254623608685,0.22356282331664293,0.41784313954262786,0.5233542736206195,0.2902233356126153,0.16629385148030906,0.3072020652126311,0.09965369924302793,0.33565453167134696,0.23936952768136976,0.614883698431024,0.1280028516742547,0.15847837917361815,0.1249759258745409,0.28417862905621183,0.3923140498929673,0.2266755701227257,0.07886640710766668,0.05345732901870607,0.2781961637572716,0.666568611636656,0.33700353594807386,0.0775168313967037,0.32355137813501456,0.04625051954106748,0.45400000118310724,0.207427847768627,0.29893915970753276,0.5388175880096282,0.2023928304197018,0.3438376042961883,0.27549894308213,0.25276113366118697,0.2964643243149165,0.38447610131164023,0.2710802347147082,0.23173900884871354,0.38526304212547313,3,1,3,1,-718,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,25
8173,0,Cash loans,F,Y,N,1,7313,27360,6167,6179,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.30288130154932147,-11138,-786,-3620,-86,2.0379528704357663,1,1,0,1,1,0,2,3,2,THURSDAY,20,0.10802536057297953,0.4221180872239341,0.24133285157322504,0.3774359680220134,0.20717170373505528,0.30267059143437086,0.6646602513451859,0.14866632770471125,0.5060659385251082,0.13629778046277044,0.47330297051536335,0.25402966215445294,0.20748370582057982,0.17535258214165528,0.028453569048312265,0.3551838474881648,0.18787418597435923,0.41166764806877976,0.2536381772844287,0.26404469540878156,0.22539376452952586,0.2128066643039841,0.2940654358065454,0.6135014865398561,0.29690863372129256,0.47858461242762834,0.2225541575889833,0.144297245567897,0.3629364981422015,0.4981598547171348,0.08363540950128302,0.38806605293435054,0.17593437652942584,0.32375405707428395,0.23539000432664503,0.05940411233306315,0.10800656183529672,0.4254278550251275,0.31327075089142187,0.2147262240811669,0.5049456693089609,0.27709857645653346,0.34481334309557143,0.23101342060346,0.25867506441061155,0.2657958605357591,2,0,3,0,-1041,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4,6,7,12
8174,0,Cash loans,F,Y,Y,0,10884,23724,4209,11985,Family,Working,Secondary / secondary special,Married,With parents,0.18144266212830623,-16438,-787,-228,-441,2.638769802327129,1,1,1,1,1,0,2,2,3,FRIDAY,4,0.32405473027833726,0.45617093417771837,0.5587763423863087,0.4763891452917464,0.1902896322210574,0.24315930264892327,0.20098586900661636,0.12476404522550806,0.3067237747408434,0.2186171698020062,0.19506156106919573,0.22363955361900884,0.20156856840426524,0.36774256723022963,0.11274515743948817,0.11208000610075405,0.17084399837007336,0.3821858820445933,0.03350457184578851,0.32216879805552967,0.2817369747428175,0.2897788048953319,0.18913545633921366,0.056610374315875935,0.4117754262622105,0.42004767079557065,0.35642426360052126,0.4339165638239326,0.3972335661904317,0.23965950059369487,0.30870192649717265,0.24904157725288403,0.5532102658004312,0.16405671366532246,0.5837323136730441,0.6061024957834436,0.26699943580183894,0.749863900258222,0.4885648115705714,0.19582885558179092,0.31290644990650796,0.45790605014265523,0.3361462485500049,0.2838473199788774,0.28976145655369695,0.1896521340713969,5,1,0,0,-620,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20
8175,0,Cash loans,M,N,Y,0,8200,14619,2738,11308,Children,Working,Secondary / secondary special,Married,House / apartment,0.3473560568805012,-10314,-3396,-452,-1095,2.807556758257712,1,1,1,1,1,1,1,2,2,WEDNESDAY,4,0.5989628250698332,0.7607256824783752,0.7854069303519171,0.18086435483054178,0.3812713844663915,0.30829361998366384,0.3349770262053133,0.11164901727239586,0.2953978542942304,0.2839093855630036,0.28066314824627026,0.15153320710317514,0.25139612355407515,0.4819938918756781,0.4571303537053695,0.08820242239202762,0.13724961804955396,0.37527447246230794,0.25646657567176784,0.11643711955907106,0.2301208123959874,0.19682027395958193,0.2329194902122524,0.2212722977143813,0.026555455514363575,0.3947802609389869,0.26455835490004626,0.09879407271106387,0.21110780289073466,0.2604790332473626,0.16387458928068432,0.5093455855401818,0.579015915415574,0.09250783163164887,0.4420639893976203,0.25636253871872416,0.17177733580496413,0.0818173369557826,0.36615063437603523,0.10086521839669789,0.3126311289617901,0.46364873039732546,0.6282821602276546,0.4460137355526928,0.4644538310298379,0.06786595562487692,3,1,3,0,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,9,22
8176,0,Cash loans,M,N,Y,1,10216,38087,935,20244,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.3006898112621094,-13180,-3097,-800,-600,8.009774018753689,1,0,1,1,1,0,2,2,3,WEDNESDAY,15,0.5930226327523421,0.17033103199384098,0.2743474334480922,0.06215504230296503,0.12646375263057805,0.4038103927615439,0.4140647836335141,0.6372440863048908,0.19150599513198913,0.43722296353580214,0.4540754552848835,0.30421818959995084,0.22720935960644487,0.27304579962133735,0.30212301155204047,0.13205707466753788,0.18437792720319943,0.06428944725045839,0.5754798356213431,0.4334593402944319,0.1885314058238017,0.14846802150623248,0.26291290437162446,0.2442953094399013,0.2815837071996743,0.07643081688897345,0.08018445221242444,0.4756652673362195,0.14538431420644207,0.22233741766861714,0.28164780263085326,0.39425694215495494,0.19137093750286682,0.6054686623980011,0.7377622375811432,0.38882645097571295,0.35549578443253166,0.10567334937275885,0.41221908610959396,0.2824215389182674,0.3497719977670387,0.1571845258242188,0.23918895100079207,0.2677617469699602,0.33286814463389125,0.17843722834308462,2,0,0,1,-477,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,23
8177,0,Revolving loans,M,N,N,2,25861,44834,5981,4343,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.011105807882208532,-6776,-80,-1457,-768,5.06854111897834,1,1,1,1,1,0,3,1,1,WEDNESDAY,15,0.5973941462105138,0.5006764348754885,0.8021911143918983,0.18178931379774263,0.3426956851351971,0.19509378158382476,0.08912058111791189,0.32659433263998056,0.08436640825770052,0.24623834406585385,0.4096481555594302,0.6649511835970017,0.3574977595139514,0.226557475427612,0.09073475335108627,0.40782054877379625,0.21556767669285598,0.34163365594509226,0.4981897139274888,0.19200304213651206,0.6964296780213034,0.5248054671464092,0.39835638471742785,0.24182300622005776,0.18298229899674479,0.40534976740930084,0.3402143198367826,0.029386122196430612,0.5669352192432049,0.3278378709130963,0.35319315198837026,0.3578886750182499,0.09975898191193153,0.20942796634370878,0.14048651012567176,0.19825538853802643,0.14965169042940082,0.07447869682967381,0.06838522568400651,0.07608657439608621,0.25248005638578985,0.5352409971954064,0.5253398363574339,0.5522248326005245,0.5985825128821766,0.10586534902736267,2,2,0,0,-1658,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,5,4,23
8178,0,Revolving loans,F,N,Y,0,14999,22953,5301,13840,Unaccompanied,Working,Higher education,Widow,With parents,0.165851289616449,-14893,-2545,-1049,-541,0.9509207779799765,1,1,1,1,1,0,1,3,2,THURSDAY,14,0.33698112715211687,0.3418266129418496,0.8596677795325257,0.4346786741538196,0.5437158397196735,0.43548219297956847,0.3080134564586694,0.32298080948060287,0.25316650502255916,0.013285581925154635,0.6114448122616684,0.48303332463609,0.5033719232700542,0.15045687997269225,0.39145582807759766,0.4487914024440054,0.320660942196271,0.6061013733441265,0.307224640285865,0.48396674453100696,0.19707142366940156,0.29829604671131615,0.2495872703587916,0.26467785559929496,0.37858757664438175,0.24958773550891622,0.48977512608594126,0.25743729623510064,0.2030319821065619,0.37381044586679874,0.15050211860219573,0.406899861090483,0.7267287778968382,0.3841932784470396,0.09028095424778762,0.1872625745222344,0.3552371824120194,0.629787315329791,0.19714058829139383,0.0470075385811844,0.3025509393381645,0.30659639292844326,0.641632885241488,0.06475318851212902,0.25623352052514553,0.220245218323276,2,0,3,0,-206,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,17
8179,0,Revolving loans,F,N,Y,1,8648,27983,2779,4738,Unaccompanied,Working,Higher education,Civil marriage,With parents,0.2540263418432158,-10589,-2488,-2265,-949,4.676623082299546,1,1,1,1,0,1,2,2,3,MONDAY,14,0.8485655613908667,0.6002942702686105,0.1357167945249967,0.21375676542983968,0.1259251312479431,0.4451679924082159,0.2533904702142622,0.3406586175765832,0.7488864632065314,0.41735116131469085,0.40385472505310555,0.37617897303041026,0.09639222488607548,0.25580844739780384,0.2177157528026859,0.25905606777225887,0.18837938749444402,0.45963229496953656,0.43708463116894214,0.5554828631704346,0.10523542194259085,0.051077464467848596,0.3662002959152064,0.10012117954550098,0.3756185989875584,0.03660344137312128,0.395784162885536,0.4759897412882177,0.4435704496513809,0.13719251366973367,0.190604541379765,0.3839884259230462,0.202125243047234,0.225841198249182,0.1922584535552402,0.44408302597854,0.11582471369340175,0.6912144687364696,0.23331047830675264,0.12902810202245885,0.4432818534055339,0.13825024994774493,0.08964851975320501,0.16383942050617542,0.185648073824942,0.2934168245252223,0,0,1,0,-422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,10,15
8180,0,Cash loans,M,Y,Y,1,21067,38412,7614,4609,Children,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.41887354045686,-18218,-4399,-391,-468,6.931388165690625,1,1,0,1,1,0,2,2,3,TUESDAY,17,0.6559841932336404,0.27472019890260674,0.1949299440490379,0.1006567160538978,0.31948365868032447,0.21377631428573413,0.23629949628973795,0.18023258445779033,0.5777216918715057,0.4580535347603402,0.5087804061255978,0.2948700750632541,0.08310273871213127,0.18244953712544024,0.04449867988179547,0.42639243569583707,0.22350996549281293,0.1932971060466137,0.06080197307903474,0.11590662756379456,0.367009417842827,0.5328040010666862,0.32895344330356113,0.14807052193555706,0.26319527023371403,0.16850084707083224,0.10896269410001201,0.49342745128609244,0.27210174393850334,0.08981909222980447,0.12862414612961562,0.5450906495307705,0.27379159423509447,0.20295263507909275,0.1412773709992683,0.3396681941635787,0.6857811013497759,0.3494392865738312,0.5235376205096476,0.19074806588978818,0.2850453131805989,0.3612624516065683,0.15727079132011493,0.2883400845669678,0.16134217711396284,0.1984604734882963,0,0,3,0,-156,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,19
8181,0,Cash loans,F,N,Y,0,12620,46087,1872,15902,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.5124336175366656,-14756,-4884,-224,-1417,2.3661589112438532,1,1,0,1,1,0,2,1,3,FRIDAY,23,0.5063969604091708,0.7713154987267411,0.2815846826285199,0.26584028061035875,0.19335215737605993,0.2527672859345426,0.4549022241038101,0.04058220855121508,0.11464620420353243,0.1192114822537175,0.4438981116708612,0.09281461781980033,0.6163038604547104,0.5235579171073524,0.24793446973213426,0.1173998250607161,0.43871339481815186,0.43939020853151955,0.07201282850897373,0.5423968175204065,0.5076168729771322,0.07562770298287354,0.2551270965192112,0.391404742958629,0.09197146082158321,0.25115912808319796,0.3803740941798321,0.1408710102735957,0.35295652780907627,0.3557693916589341,0.19354272586725865,0.34749928142339853,0.12037100330066391,0.3005399036606695,0.22619479004211424,0.4434777700623643,0.2316005699784772,0.15590142957842718,0.29153021235268545,0.27096193500076116,0.2910694796054163,0.19257464736678773,0.27834685163940637,0.5203665099369673,0.21317258179617293,0.06274659413571322,5,0,1,1,-115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,5,5,23
8182,0,Cash loans,M,N,N,0,17645,19962,8936,8246,Children,Pensioner,Higher education,Married,House / apartment,0.1589732985107438,-8299,-1049,-3457,-1941,2.7978880816164065,1,1,1,1,1,0,2,2,3,TUESDAY,15,0.6904602007873267,0.8040364709150518,0.31071424676101017,0.31260153034848037,0.23451753545370518,0.39878071558325356,0.38923825828157205,0.02919110149893745,0.11711819783753097,0.2238433772476492,0.2752634437580774,0.08229054856695753,0.07795883053324622,0.16265268874183259,0.09167442381214186,0.37192849936169387,0.16292446111236258,0.5882021559674676,0.0598994725969783,0.09044265954496386,0.33736221890342966,0.16826284521205476,0.60331201948735,0.14054591815674752,0.4733551362920401,0.13955583618011475,0.41407052953308005,0.2772663068698673,0.1778456873791377,0.4214620382591355,0.11113305542940054,0.6602547270308717,0.17700841793602537,0.08877487674783287,0.0831540439183634,0.2187514700541505,0.5170744518590265,0.45402150650613615,0.14504753354301966,0.29199423102650623,0.47645078685010855,0.5053775625173587,0.42052606240918605,0.3049904158268001,0.3721600158141471,0.6101856255177014,3,1,2,0,-130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,18
8183,0,Cash loans,F,Y,Y,1,5570,10759,1236,7390,Other_A,Working,Secondary / secondary special,Single / not married,House / apartment,0.40769618112142714,-5274,-3062,-139,-250,10.515116722261393,1,1,1,1,0,0,1,1,2,WEDNESDAY,21,0.7544329157054176,0.7094474929592629,0.42316295106029067,0.36513477261248534,0.625837657073095,0.23517417775832802,0.26839208011707916,0.5482369484555425,0.23597814563022534,0.32257935764238604,0.12503072450027217,0.33214180998731496,0.22155694558649833,0.44908324149713447,0.24305852045929205,0.40795737873511984,0.10363194372856992,0.2733053429447258,0.42138585333258943,0.02639691411868547,0.05556069915362194,0.3405883520069919,0.12192052376863921,0.4211008239870689,0.2250244225460123,0.3171741021699315,0.06795869071699395,0.6639510932843661,0.04221132273031955,0.22016562166990478,0.5969043771773617,0.3475142093004736,0.23605284381190264,0.015931401013441322,0.45941130898135196,0.28194699149619445,0.2628613998617082,0.2201997340207212,0.021644262271581224,0.3691708491506762,0.4074810893120056,0.19498119087475538,0.11913873868866878,0.21841901582782758,0.5426927737611451,0.20281559320636516,3,0,1,0,-108,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,4,11,23
8184,0,Revolving loans,M,N,Y,0,1566,23957,4188,11087,Family,Working,Incomplete higher,Married,House / apartment,0.3445611636126329,-13958,-68,-2227,-98,1.3067116575348459,1,1,0,1,0,1,0,3,2,SATURDAY,17,0.2159849016459569,0.6814384710410881,0.1802983683023983,0.8282211372846299,0.15118540502557942,0.22370758915283132,0.26405331280750893,0.15719164990340823,0.11521672325362252,0.3409305463936813,0.19816121105001172,0.14763762008392536,0.5177291939686075,0.35469815353422723,0.12453435010400427,0.1574270977317238,0.06918683434266636,0.17873985457900982,0.27716504067589026,0.26625532791833734,0.28880062127773687,0.32341559252739793,0.33983937840031353,0.04573031429241407,0.08584242341393668,0.12754886253110628,0.1838371446060764,0.20191590780185634,0.35950901484222964,0.6365510212374098,0.31132615461583574,0.16227833382363163,0.22753779688043377,0.022768797514584382,0.04036230167016229,0.36635112707583206,0.2907181328481912,0.18472352438148354,0.14037619189859457,0.4775007715116648,0.04449958883518853,0.2882727967137546,0.5311287872573881,0.12387711907486963,0.2504650068042993,0.21752681759066697,0,0,1,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,13,13
8185,0,Cash loans,M,N,Y,1,19528,24276,5376,5997,"Spouse, partner",Pensioner,Secondary / secondary special,Separated,House / apartment,0.31348479931328943,-9840,-65,-118,-617,10.635888573212862,1,1,1,1,1,0,3,2,3,SUNDAY,15,0.5997164840275678,0.6373159136122382,0.2200885513927488,0.35959830036985585,0.1216839285445126,0.12331870787863863,0.29809859001062045,0.17847312110701863,0.603174442961709,0.5666039844749885,0.2801711804777962,0.24941169333734223,0.3059339528020763,0.544111875738308,0.08317511376321972,0.1987243440119243,0.563417918072365,0.18854404108461845,0.650897829293492,0.08061556660101023,0.2780260957786208,0.49129358749769053,0.3261835610035441,0.25678292485853077,0.5094595033943684,0.38565653174517633,0.4179532153422641,0.16360148374622735,0.10607624351813745,0.41773498380844387,0.05957313661613676,0.15399725645936324,0.538627247986547,0.19618741398276207,0.05816766199102748,0.09691476856781801,0.21566902581481825,0.11351256751833111,0.6213925665958815,0.1742703230338782,0.14739354029561152,0.15752818438972374,0.18473544657899615,0.0714598404476042,0.36116668182167355,0.31727290880556874,3,2,2,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,13,24
8186,0,Cash loans,F,N,N,1,3286,15112,3583,18073,Children,Working,Secondary / secondary special,Married,House / apartment,0.31696036975604963,-9387,-695,-727,-13,5.153638070155335,1,1,1,1,1,1,1,2,2,SUNDAY,23,0.7203379677490085,0.32545611353201875,0.5266551093860091,0.11862370376791233,0.18356941058853382,0.41716725058243553,0.19908377623040638,0.1575040627265131,0.06028756046800557,0.2964651112924696,0.49470844456061636,0.1304606623447161,0.07100635266658992,0.2623338445439206,0.1594643247153589,0.5155867735142852,0.19741975099793885,0.3446254687194145,0.13512532071557343,0.34712090252237077,0.12683022599217747,0.17309099888964735,0.6619518069105907,0.45823658945893897,0.12486561335904008,0.2774853854002851,0.12694690120166185,0.15130628247978742,0.09921313123122784,0.12301828209333296,0.22871824630766188,0.10136410234130834,0.5449444790810437,0.15183168526385984,0.11170526420581023,0.5104057767709788,0.2551027801609219,0.23879124313217293,0.13252645065055316,0.38382374040051037,0.2203964367352319,0.557567044652538,0.3948985659911626,0.3255259050672559,0.28581832753130193,0.16999900640876164,2,1,2,0,-185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,4,11,27
8187,0,Cash loans,M,N,N,2,2559,12357,3505,8589,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.5027650643381493,-15492,-477,-795,-20,1.1098195794713321,1,0,1,1,0,0,2,3,3,TUESDAY,1,0.5902829239698163,0.7274107691326706,0.5937971753804453,0.13465993106320825,0.29045700889978854,0.46168136944016996,0.14865755908055134,0.08263678405374565,0.023422354753636625,0.21518808759846553,0.3486000411950553,0.4905538204381571,0.05925078179154071,0.42824743540023674,0.4708378745177886,0.21138654765946924,0.503194896638207,0.29434911728308166,0.6027079623480252,0.18644730946645785,0.2961961245158269,0.32271521952878357,0.27758994379851826,0.23276145804162662,0.5659491325134749,0.5279805881448609,0.5027248324408469,0.3924730262036917,0.07882414992297805,0.40507794002711994,0.09379277260543713,0.4387585896083487,0.15286728374508723,0.0281000614348413,0.4323807248612423,0.26777905489498205,0.41745983576082585,0.4530562652366038,0.2040350717944025,0.27109559282541545,0.40062967850267756,0.16822494921584993,0.1200636048176693,0.13233955800689653,0.4009507809762917,0.030122880350612682,0,0,1,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,22
8188,1,Cash loans,M,N,Y,1,4167,37996,1395,10172,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.38449242705411807,-14632,-4452,-1271,-148,2.6032125729128324,1,1,0,1,1,0,3,3,2,SATURDAY,20,0.7082205160557372,0.7541884083868224,0.5326151801042788,0.2660091884625819,0.30150849704262517,0.2409839817211103,0.14230321389573433,0.3217737420470092,0.4500645991776151,0.12743567065921885,0.22737507278563213,0.11524509477330129,0.3195567358396342,0.4297785479410414,0.2480275728638611,0.16094726645776403,0.3751589781168449,0.32465788561760767,0.5765987787025664,0.1267294149920816,0.4163821476048579,0.5907304652126011,0.11170095596796431,0.41477623698853244,0.21028117113445857,0.11515653851747297,0.18319309243404788,0.4445435671518992,0.19413645044780242,0.21243277762718174,0.06402272596860667,0.10733918984836813,0.23843571620576595,0.1612567916986181,0.18692652564937118,0.5392703909845757,0.4033331918982453,0.095115588953156,0.3440519768210785,0.4882243184481786,0.4558091552251402,0.08760982893350514,0.15708675340505715,0.32776141812351045,0.4724179333204203,0.5201251993075796,2,1,3,1,-815,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,14,23
8189,0,Cash loans,F,N,N,3,9161,25510,2744,17027,Family,Student,Secondary / secondary special,Married,House / apartment,0.2849403666308647,-15030,-1,-1595,-447,12.586676956251463,1,0,1,1,0,1,1,1,2,THURSDAY,0,0.1953363726399517,0.14942581657050583,0.25327982831518947,0.27516878154458385,0.12601998927956307,0.13940553196571168,0.3310116638214022,0.1264505511078389,0.429181561464038,0.29194112292065355,0.2265591752250838,0.13666409760592588,0.025101103646605043,0.24996547834560168,0.014248054635928273,0.34675009008916596,0.4678082578387391,0.17826558996651654,0.3501207461369508,0.06470623984392158,0.37680082515134944,0.3343465969411363,0.317761537759272,0.3255754906586429,0.36036496912636257,0.575261227591901,0.0406383008770678,0.20121235387000494,0.5473305000493534,0.1524798368087842,0.37340623589228134,0.5112609125302426,0.3591495720212876,0.3829991480078032,0.050888960454791,0.3365000115234472,0.30345307883679007,0.10433998079880075,0.41552376689288456,0.4544318434241942,0.1770420199942601,0.659348762904343,0.07160411366156401,0.36652231075615316,0.3127650049871069,0.21498644370064565,1,0,1,0,-583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,28
