LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_AMT1,BILL_AMT1,PAY_1,PAY_AMT2,BILL_AMT2,PAY_2,PAY_AMT3,BILL_AMT3,PAY_3,PAY_AMT4,BILL_AMT4,PAY_4,PAY_AMT5,BILL_AMT5,PAY_5,PAY_AMT6,BILL_AMT6,PAY_6,default
58653,1,5,1,27,13678,77636,-1,2533,38646,1,1774,55966,1,5505,65221,-1,5020,41734,7,3002,60957,1,0
202603,1,2,1,38,2743,15550,1,3896,59646,3,7071,74392,2,3726,2304,4,1795,68564,1,99,51873,0,0
19498,1,4,3,38,8265,50553,6,3881,22809,1,3163,50754,4,41515,20167,1,4745,-182,1,165,50802,0,1
117968,2,4,1,39,2390,70213,0,1243,44288,2,8981,24806,0,9914,55219,2,15887,36960,1,4695,46808,1,0
182087,1,5,1,37,9111,42951,-1,625,42878,0,2528,57798,1,2052,8608,4,13323,37830,0,9553,67170,3,0
289343,2,2,2,28,1501,27991,2,3921,33527,2,8774,38992,4,3758,51475,-1,6464,18251,2,10406,44261,5,0
114963,2,3,2,32,1707,11479,0,639,22615,3,6302,38524,1,1912,26692,1,977,36880,0,11570,35714,-1,0
68751,1,2,3,44,5663,11199,2,2123,-21336,-1,8808,30294,0,6524,60525,0,7668,7211,5,8238,5315,5,0
96193,1,4,2,45,1195,47533,1,1029,23084,0,8367,42093,0,2744,39020,-1,2959,28316,4,10288,14599,0,0
203183,2,1,3,23,1301,69019,8,6136,54010,1,3331,38580,0,613,36806,2,15155,34630,2,9214,33905,2,1
84538,1,3,2,21,1821,32090,4,10278,12095,2,2295,-8083,2,5405,51976,0,4726,39896,3,9168,41997,1,0
3085,1,2,3,27,5680,28885,2,4312,16237,2,7243,40517,-1,55,40381,1,1227,77503,2,1983,28192,2,1
267290,2,2,2,45,11008,53949,0,2639,11302,2,2243,37247,1,1764,15277,0,1872,23676,1,2501,35404,1,0
116965,2,3,1,47,5613,26281,0,28483,44177,2,468,46936,1,11883,29583,0,1921,13508,0,1906,21910,0,0
112859,2,4,1,25,8795,45489,4,107,22131,1,9789,-134,3,494,7457,1,1616,59842,0,839,58884,-1,0
24293,2,3,2,38,3921,40836,1,1814,64406,1,2530,50240,1,3510,22713,1,7388,-49259,4,2017,34302,-1,0
107553,2,4,1,53,357,31810,3,1633,54692,-1,711,40572,5,7925,-2776,-1,2052,27618,2,11897,63576,0,0
50065,1,2,1,39,529,39689,1,2201,44002,0,5199,49902,1,11743,86764,1,1088,33486,4,17716,34756,2,0
105335,2,3,2,49,4041,75263,0,1310,46078,1,11026,7417,2,4103,39473,2,4532,21175,4,815,47242,2,0
11271,2,3,3,44,1986,52090,0,1534,24741,2,9865,15305,-1,831,50661,2,3125,38102,1,5423,49364,1,0
107249,2,1,1,25,1245,61850,0,1489,24746,3,4042,2500,0,14139,23295,3,112,27029,1,17049,43211,1,0
744172,1,3,2,33,3139,21626,3,3523,54220,2,460,42926,3,6916,50513,4,1636,5170,1,1157,17917,1,0
4941,2,3,2,35,5490,61918,2,2480,58267,1,5963,33098,1,2518,55475,2,194,52361,1,9164,33163,-1,1
377986,2,3,3,36,2430,52780,-1,5098,54045,0,4693,37120,6,1621,58724,1,7284,53136,6,1758,-1536,0,0
52240,2,4,3,44,8111,10008,2,3611,30588,1,1179,12150,3,244,38347,0,15082,20251,0,2640,72852,4,0
204603,1,3,2,39,6707,50795,4,1013,32173,-1,11540,15803,1,1062,60308,0,3467,29176,0,12399,-27208,2,0
152503,2,1,2,21,6638,29734,2,8304,21364,1,453,-9921,3,7518,27846,2,4084,77121,0,299,56839,-1,0
83705,2,2,1,21,21062,9083,1,3195,55365,-1,2334,13089,1,574,47483,6,9324,48969,3,2975,42170,0,0
134112,2,3,2,21,1749,42595,0,831,770,0,496,26999,0,692,40965,0,95,40004,4,3523,5268,0,0
210796,1,2,2,36,5174,50780,4,912,-4084,2,12148,28033,-1,1090,16496,-1,885,72349,3,11560,45210,0,0
51775,1,1,2,37,9671,43032,1,7971,-97,-1,180,38647,4,2515,3403,1,5311,7566,1,4264,17867,8,0
39605,1,3,2,37,4331,37817,4,6070,-2853,1,2773,55232,1,1047,34020,-1,6768,-658,4,14509,48648,1,0
110139,1,3,1,25,7791,33388,3,3531,67142,2,9894,26220,2,11732,34093,1,4920,43338,0,1912,38849,0,0
164945,2,2,2,41,2676,89331,3,1827,55736,3,1447,49775,0,1489,34607,-1,14004,56802,1,3402,44589,3,0
143668,2,4,1,42,4463,16348,8,3085,16028,-1,554,55565,3,12596,60999,6,2490,5786,0,114,32619,1,1
159856,1,3,1,22,286,57458,2,5059,37881,-1,679,63000,3,20979,67523,4,4049,14007,0,22451,66596,4,0
57196,1,2,1,21,21261,40308,-1,10571,69315,3,2595,49795,1,7028,53144,0,15663,55861,-1,1328,19683,1,0
170283,2,4,1,34,8047,22910,0,4058,50003,0,2798,41465,2,37,51744,0,11494,16954,0,13212,26511,4,0
12807,2,3,2,52,10155,39032,-1,1619,82287,4,6330,18399,1,1372,38401,7,156,34876,-1,2556,36574,4,1
78633,1,3,1,51,5925,12141,0,218,37714,0,1358,45450,1,1555,43531,3,2170,44197,0,902,37954,-1,0
577,1,3,1,40,1029,28090,-1,964,26896,1,6050,32474,4,3912,48591,6,6716,59097,1,2722,17366,3,1
39242,1,1,3,27,157,39061,1,5251,18377,0,34420,67529,7,862,42801,0,4,33871,0,1957,93,0,0
45643,1,3,1,43,9999,8977,-1,874,40472,1,9984,41825,0,401,51850,0,9938,49847,3,15163,47110,0,0
50446,2,2,1,30,2523,50127,1,3284,58721,4,5047,36800,0,970,40915,2,3486,15209,0,7373,46550,0,0
118897,1,5,1,27,1531,20724,4,6002,41982,2,14059,68318,0,1982,30095,7,452,51777,-1,1162,74056,5,1
49193,1,4,1,21,4123,10965,2,1842,32836,2,23613,30352,3,252,45229,0,2921,21824,0,3883,65036,1,0
59546,2,3,1,36,2731,18391,6,5529,65130,0,4223,39936,2,1086,35279,3,3392,12386,3,5542,41323,0,0
27121,2,2,1,28,5272,83519,0,4350,50577,5,1598,80187,-1,916,69046,0,2285,81303,2,4329,26495,-1,0
46721,2,2,2,35,3306,438,1,2889,37731,2,12324,45324,-1,7399,31452,0,3028,76599,1,12426,62567,0,0
25782,2,2,1,21,5973,48722,0,11377,24668,0,9295,62502,2,929,97194,1,11100,42962,1,599,23029,0,0
7601,2,3,1,36,9601,24967,1,5889,34911,-1,442,70075,0,7840,72793,1,1958,70942,2,206,57857,0,0
92494,1,2,2,21,1088,32997,1,2236,49454,-1,13773,28962,-1,3548,17347,-1,16210,33484,0,4732,11304,-1,0
110326,1,3,1,45,1998,52078,-1,8154,24393,-1,2280,58175,1,7091,65033,1,5808,37279,0,6838,79316,-1,0
96624,1,2,3,40,2870,51096,0,6699,15326,5,1943,33345,4,2992,37490,2,11317,36469,0,8289,18635,0,0
62267,2,6,1,32,16358,26386,2,7843,30396,0,2102,80798,0,11565,51310,3,1172,21732,0,1185,20200,1,0
47769,1,2,1,40,2273,12843,3,5121,39015,0,1928,68872,2,1618,71533,-1,3384,-6882,0,1054,1869,1,0
199021,2,5,2,25,2399,52442,1,2385,67265,1,3628,54865,5,7279,24499,4,4166,33814,5,9118,32053,0,1
73205,1,5,1,35,5298,51047,0,2142,16799,1,4334,60891,0,892,30732,0,445,66048,-1,2058,48719,-1,0
65235,1,3,1,42,2716,34300,1,5308,44534,0,2772,26088,2,10712,55068,2,3402,45516,1,5389,28044,2,0
2597,2,4,2,21,15102,48838,-1,701,34448,-1,2660,74350,5,144,32664,1,9864,56290,2,817,22226,2,1
41740,2,3,1,30,11243,31083,7,8571,35441,0,6683,21912,0,3057,-4496,4,268,47861,5,8072,11017,2,1
47835,1,3,2,34,3601,23459,4,2312,70787,1,15,48140,8,2734,59273,-1,5140,23068,7,16206,45596,5,1
50886,1,2,3,33,5175,40079,-1,4976,41624,0,14676,25720,0,4888,47388,0,22439,44964,-1,17815,53907,-1,0
86791,1,2,1,49,298,50380,0,3456,21728,5,6266,57207,0,2907,39533,0,3747,33353,0,3659,43271,0,0
76271,1,3,2,23,5949,46185,1,3662,57774,1,6142,74901,3,4445,42502,0,1807,18749,8,1367,53845,1,0
93625,1,3,2,28,6141,50183,0,6697,56304,1,2740,49030,1,9891,84766,0,4396,58391,0,759,15695,-1,0
144767,2,3,3,21,2225,24788,6,4926,19976,5,16875,46301,2,765,60253,-1,3898,13894,-1,1410,27341,-1,0
167657,2,2,2,50,1240,71637,3,1440,16141,1,1,37727,1,1399,22780,1,555,26819,6,4859,35992,0,0
126628,2,2,3,32,12330,33152,0,385,48210,1,397,42009,2,8118,42461,0,1205,84339,1,2862,65550,1,0
311279,2,1,1,30,2781,37621,-1,9170,39340,0,8149,33285,-1,1294,63719,-1,5534,54029,0,3244,65434,2,0
1840,1,1,2,34,5302,13626,3,10809,30588,2,6710,72666,0,11803,63297,-1,4489,44901,0,3214,55865,0,0
21787,1,2,1,41,169,36122,1,898,61125,0,1582,55879,2,3891,9950,5,2110,-3469,1,7885,55372,2,0
759,2,1,1,38,2672,50644,2,1851,28154,1,4516,33051,0,427,29974,0,19205,37641,0,8899,24219,0,1
104263,1,2,3,61,8498,55250,0,1658,48431,1,3796,41207,3,104,17321,0,5174,16709,5,70,42066,1,0
228308,2,4,1,39,2451,71238,0,13858,63492,1,3744,98317,7,7196,52793,1,1312,38440,0,12518,6664,2,0
27902,1,1,3,30,4621,50404,2,1145,33217,3,4526,45443,-1,9701,21857,0,3185,36192,-1,2458,55371,0,0
261776,1,3,1,29,1177,45538,1,910,3418,1,25364,69059,4,1371,71093,1,6216,22867,0,1377,35010,0,0
6215,1,2,2,31,2693,31074,0,1003,31938,0,21848,28468,0,1377,65906,0,5573,63449,1,27628,80834,1,0
272472,2,4,1,21,13130,26765,0,6544,43785,1,19999,49471,5,15406,35063,0,1413,59097,0,653,45221,0,0
43328,2,3,1,35,4178,59404,1,10947,60060,6,3977,27510,6,5338,14703,5,5218,17480,0,1936,24894,6,1
10694,2,2,1,42,11610,59021,2,2499,29576,2,1914,29293,1,917,24220,0,2023,71481,0,11881,34528,2,0
66528,2,3,2,28,11614,18459,0,731,74461,0,4106,55874,1,2976,49021,1,3057,17007,4,3227,27378,2,0
29675,1,2,1,26,14425,54461,2,4406,14023,7,4873,22088,3,12064,57043,2,5530,73284,2,13005,28369,2,1
33529,1,3,2,50,11287,53007,0,1178,43282,0,1865,16159,5,4853,39230,5,4349,35782,1,1382,39553,0,0
36714,1,2,1,21,16,17723,0,331,35216,8,5008,53704,0,2616,-11360,5,6236,31990,1,2616,20264,-1,0
162468,1,6,1,21,13591,50809,2,10867,66941,0,4864,30236,0,818,53600,0,2405,69780,-1,265,38834,2,0
77470,2,3,1,23,739,19009,2,10233,10527,8,11689,34399,1,6473,-408,6,6971,36716,4,3028,517,7,1
37296,1,2,1,21,203,-8585,0,18629,48512,-1,1356,3977,3,1617,-2382,0,78,61952,0,2,43212,2,0
94246,1,4,2,38,284,36797,0,3212,35115,2,5980,14614,0,4172,59965,4,1041,13977,0,1905,24809,0,0
125931,1,2,2,31,2145,45156,-1,1740,70582,2,2996,44413,2,4583,16280,-1,18101,40569,1,6278,13030,4,0
31831,2,4,1,32,4848,37698,3,7343,23428,2,695,35328,0,4053,45012,0,453,49490,0,6439,54481,1,0
53366,2,3,2,46,2573,97342,-1,995,48306,3,1900,58183,4,1415,41838,-1,5422,63927,2,2791,4620,2,0
12997,2,4,2,28,129,47577,0,1393,23236,1,294,22005,0,6159,23893,0,12429,54249,1,65,52496,1,0
19985,1,2,1,42,3235,42942,0,1476,43761,-1,1923,36678,8,4174,44122,4,9814,40898,1,702,49378,2,1
114293,2,4,1,50,2918,48591,1,15143,32612,0,357,40929,-1,2584,28993,0,12195,49472,7,1385,22161,7,0
20020,1,4,2,30,7070,31173,3,6543,32295,2,12981,35917,0,267,40951,0,20647,25445,2,82,34509,0,0
74478,1,2,1,42,1639,58589,0,717,251,2,536,51950,1,2011,32276,0,2210,52081,2,1223,45313,1,0
123459,1,2,1,32,1226,47220,1,487,48291,0,8500,18284,0,2172,29970,0,2003,49553,2,3707,44639,4,0
11303,2,2,1,44,1478,46303,-1,9251,18355,0,11829,50245,2,7831,26807,-1,644,24447,0,671,58276,4,0
83773,2,6,2,21,1810,27517,1,8104,17666,1,3152,62782,3,3602,22030,1,1125,42460,-1,10060,54639,3,0
29647,1,2,1,21,4571,8713,0,5558,8894,2,277,23533,2,13449,57050,8,5290,55423,1,309,60699,1,0
329486,1,3,1,31,3188,29972,0,1091,18879,4,4529,48013,8,6946,30941,1,2010,88876,1,7477,63003,6,1
66076,2,1,1,26,2054,45652,0,3272,50009,-1,1337,47147,1,3861,17368,3,2086,63710,0,2955,42279,0,0
163985,2,2,1,29,2344,31106,3,4615,49023,5,971,51775,8,924,31820,1,5191,44500,4,4744,34185,0,1
79901,2,3,1,32,2317,45834,2,13451,53274,5,4182,40029,0,1248,29443,-1,552,45692,1,3303,37576,0,0
4438,1,6,3,42,17950,35352,1,928,19460,-1,2203,68365,3,872,32118,1,287,37094,1,2794,33169,1,0
100280,1,3,1,30,1326,48611,0,3622,44295,1,6553,82205,-1,2924,54268,6,8118,42227,1,5702,68956,2,0
302420,1,4,2,26,8520,20463,0,858,27692,1,4473,52501,1,6410,27444,1,7799,55526,2,1288,24836,1,0
92032,2,3,1,31,6158,43857,1,2933,59094,1,8840,46278,1,7121,32408,1,2431,55031,-1,3335,62686,6,0
171030,2,1,2,27,27,27180,4,1116,48520,2,300,40275,4,505,52862,2,4495,38295,0,8234,30365,0,0
215594,2,2,2,25,24936,9234,7,9045,26869,1,1338,13729,2,3425,48878,4,1359,18013,5,842,62095,3,1
25887,1,3,1,21,7061,36696,2,1470,60811,0,4184,11451,1,3283,26258,1,2291,35719,-1,486,54540,3,0
23831,1,6,2,35,5735,70726,0,2698,50146,-1,10619,16920,4,2889,59320,1,185,23284,2,4626,39215,0,0
94412,2,4,1,29,2598,10828,2,2619,12259,0,8394,45314,4,1792,58188,-1,1598,15688,0,16563,45182,1,0
52937,1,2,2,44,4050,42387,0,10060,6569,2,5689,36145,-1,3229,56783,0,82,52169,1,2803,17807,3,0
183171,2,2,1,21,1460,55951,2,7089,13046,0,4267,70542,4,3634,46051,2,2758,46909,1,8426,51549,4,0
230281,1,2,3,29,180,86000,0,296,72983,3,4991,-10103,1,4577,36526,2,3666,21622,2,3176,58945,2,0
43606,2,5,2,53,9040,30141,0,347,19690,1,1201,40814,3,2368,18516,0,3419,33508,0,1337,66757,5,0
27032,1,4,3,25,11340,27359,-1,4005,77522,1,4521,48667,0,14511,12327,2,2082,46135,2,3318,33502,2,0
151651,1,4,2,32,886,16666,1,2790,18653,4,3403,57953,0,2068,38304,0,1159,45151,3,2915,84002,1,0
32131,2,2,1,22,7733,62810,2,1611,16522,0,2426,42866,2,11271,40284,0,3028,48785,0,1454,33647,2,0
172942,2,3,2,21,6757,22651,3,7866,57599,0,10934,47295,0,8078,34776,-1,10198,24755,3,2178,31000,2,0
55119,2,3,2,50,982,32588,3,688,58510,8,8842,43520,1,3129,37779,1,20440,47160,0,2488,36660,1,0
110126,2,2,3,36,2739,3021,8,18259,51116,1,399,48795,2,3428,67272,0,1875,39046,0,9805,36844,0,0
10041,2,3,1,36,2747,57679,-1,121,53522,0,21247,39614,2,10195,72547,3,18331,55437,0,1837,11324,2,0
97779,1,1,2,21,7134,63165,1,629,23967,0,1306,82323,2,3393,17881,3,2850,61496,0,12961,17372,3,0
60105,2,2,1,38,9090,56915,1,1864,56660,4,1212,51556,2,5687,45770,0,4750,100584,2,67,15564,7,1
88336,2,4,2,46,497,7893,3,3558,44799,1,14395,43947,0,8285,41039,0,8140,66192,0,687,44702,1,0
18393,2,4,1,46,4138,52143,0,1217,32694,0,2942,25237,-1,11923,53499,0,2226,42520,3,137,69928,3,0
133512,1,3,1,41,7172,6546,-1,6663,41892,4,8183,33154,4,1230,74670,1,1167,39244,-1,7298,26633,3,0
198629,2,3,3,23,7713,41160,0,2212,61212,1,1699,70202,3,18518,83759,0,1594,21281,0,665,37431,2,0
24429,2,2,1,38,800,44101,8,196,47837,8,10324,-9699,-1,16809,54392,0,9119,21776,5,4267,23844,0,1
10061,2,4,2,41,3727,46203,4,10507,-3156,0,8928,41135,3,1764,40801,0,13626,45431,0,7522,53204,2,0
2392,1,4,2,21,9744,50692,0,14400,57824,1,3664,39501,0,4756,32748,0,687,46051,1,3360,45344,8,1
102714,1,4,1,23,1917,39839,4,4819,56292,0,6104,50001,0,240,89735,1,5929,93527,3,515,58458,2,0
93418,2,4,1,43,2767,751,-1,8213,32418,1,16625,45304,1,918,24651,8,177,25445,-1,9083,19885,2,0
79119,1,2,2,43,8157,50702,0,645,42334,0,3007,70316,2,4383,56454,3,10395,23366,2,1154,39254,0,0
26389,2,2,1,21,467,41952,2,1565,42254,0,3408,41964,-1,5250,34715,3,9718,45001,-1,495,35323,2,0
49578,1,3,2,42,9812,21947,0,1966,410,0,6415,38717,3,3824,13227,1,7449,29924,1,7295,36594,-1,0
90257,2,2,3,35,1863,8612,0,16189,31966,0,2442,59035,6,6099,74310,0,8697,47785,2,141,59899,3,0
68670,1,4,1,42,7,70800,4,3589,32740,7,16250,70656,7,7872,5154,4,4636,30525,0,4808,28585,0,1
440513,2,2,1,28,1333,64626,2,37,36825,-1,206,53736,-1,922,-2975,0,796,34292,4,2726,31013,-1,0
14669,2,2,1,41,468,54119,8,2391,29483,1,2582,60230,5,5388,54002,1,12299,48591,1,2849,24169,0,1
118791,1,2,2,43,484,26474,0,38,53256,2,6256,35651,1,4134,33913,0,760,28661,0,8159,83151,1,0
51804,2,6,1,31,5901,-10339,0,1357,23817,2,2805,42508,2,625,48631,3,1275,32789,4,239,20943,-1,0
55896,2,2,1,35,1203,55293,0,3032,58201,3,1500,69714,6,1297,39857,1,2833,50572,3,6767,51887,-1,0
126442,2,3,2,28,13647,47333,4,1953,52314,3,2667,50534,2,2720,52012,4,3445,40931,2,6112,12601,1,1
117907,2,3,3,51,3632,32506,0,166,67208,7,10664,35159,1,9966,34086,1,506,27205,1,11005,49254,1,0
473938,1,1,1,33,3081,62496,0,618,74675,3,3959,40651,1,1223,58044,0,7170,30361,1,4303,17035,0,0
13741,2,3,1,25,2848,56959,0,4002,74809,3,2040,60743,2,1010,58620,8,738,60848,2,872,43037,-1,1
10993,1,4,3,27,5897,43521,3,5947,16287,1,5566,62524,6,6381,70978,1,5317,46206,0,238,46226,1,1
128858,1,3,2,36,3009,40701,0,2592,46883,2,4731,23157,4,18605,65280,0,3007,32770,1,2917,38503,5,0
86366,1,4,2,42,688,41019,-1,6574,25644,1,4109,47251,1,2964,37871,0,8328,57317,2,6368,54122,1,0
32042,1,2,2,21,10608,53598,1,891,105605,0,2480,39843,0,2154,53923,0,1752,48723,0,216,49302,1,0
8275,2,1,3,53,2796,22850,0,650,52281,0,374,38689,0,1464,48347,-1,9055,67097,0,1426,26340,1,0
8955,2,5,2,38,384,48519,0,9145,68326,0,4847,66606,0,255,48421,1,1453,57716,0,7365,49842,0,0
224611,1,2,2,39,3768,21588,0,2071,48707,0,2721,35249,0,982,13524,7,4270,63329,-1,1309,44542,3,0
21302,2,3,2,34,5211,66731,4,2830,-12708,1,2799,28488,2,490,55064,0,3328,33195,3,2399,59142,-1,0
39063,1,4,2,35,1611,50642,-1,14742,24328,0,1333,23700,3,3407,52174,5,2173,22222,3,6870,10964,-1,0
25703,2,2,1,33,8055,26235,-1,2759,26288,1,1434,36509,0,19128,76405,3,59,55436,3,2814,42245,-1,0
43849,2,4,1,45,5539,41611,0,17,32197,5,7743,25295,3,7741,63311,3,2536,55626,5,7377,41911,3,1
7195,2,2,2,34,5253,22924,7,13900,47191,1,3263,22704,2,4602,42991,2,629,37906,-1,1575,32563,0,0
73201,1,2,1,42,2730,70082,-1,71,50026,0,578,22200,1,3333,37964,1,1275,19131,6,15858,61184,2,0
7000,1,2,2,30,16339,72457,3,5427,-12546,0,234,23389,2,4800,19918,0,5828,46139,1,492,25790,-1,0
161122,2,4,1,36,1602,53924,4,1949,35261,4,1272,24783,3,2358,76354,1,4234,47768,0,6960,54246,3,1
26619,1,2,2,26,4310,71133,0,3178,30282,6,3341,47981,1,982,18691,0,3744,12845,0,385,25516,0,0
77655,1,4,1,47,1848,43035,0,3962,67620,4,4801,800,1,4455,2620,0,4150,47485,1,9325,66521,0,0
212092,2,5,2,26,6828,55270,2,2625,51844,0,775,25964,0,3754,57997,3,639,63012,2,733,48110,2,0
105233,1,3,2,31,244,64494,2,7444,36338,0,2844,37997,-1,14460,41739,1,899,13722,-1,4415,8854,-1,0
76133,2,3,1,31,234,39885,3,13347,44473,8,376,62972,6,5246,45288,2,3913,50583,8,2029,62735,1,1
39205,2,3,2,31,8326,41422,3,451,6259,0,192,35081,0,7423,43731,1,2611,66206,5,4640,51244,0,0
40496,2,2,1,42,2848,58673,0,8053,53227,0,9951,36933,2,486,18839,1,3110,67457,4,245,41826,2,0
110710,1,3,1,31,2086,52929,2,688,32089,0,5369,38241,6,7155,47377,2,10566,2511,1,10657,27204,2,0
513949,2,3,1,48,4676,24890,0,418,23852,7,7595,3526,3,20328,33544,0,1023,61752,4,6262,22920,4,1
108423,2,6,1,26,6051,-3736,1,15598,66284,1,1003,53181,0,5357,30744,3,12078,33728,0,2120,50108,2,0
81595,1,5,3,36,1123,36489,2,3359,45471,6,1944,52348,3,6775,68460,1,9741,31407,5,3179,9173,1,1
131174,1,4,1,27,1025,-1938,0,827,26691,0,2933,56289,2,19441,55821,2,11603,90247,4,4920,26467,0,0
62587,1,4,2,39,15868,20179,-1,4219,27912,3,5365,90116,0,2481,-6018,0,5127,44398,1,4809,53956,1,0
6202,1,3,1,34,4453,22514,0,1527,47318,-1,3826,14029,2,8691,44326,2,9973,32343,2,5104,11867,0,0
82621,2,3,2,33,2472,28627,1,3120,45763,0,4008,10239,3,2551,61321,-1,23659,55984,0,841,12775,0,0
316120,1,4,1,46,8083,56408,4,4899,40588,2,853,54117,0,2774,15080,5,3187,73713,6,7879,50426,-1,0
19273,1,2,2,28,3723,60753,1,10173,15932,1,3219,33250,4,5368,22726,3,9895,43466,-1,3078,34672,1,0
117119,1,6,2,40,1383,50174,2,15,18890,2,8680,20287,-1,1481,60005,2,11701,29326,4,8053,73295,1,0
22431,1,3,2,27,1157,52650,0,1204,25033,8,3561,34348,1,24655,30920,0,1853,41824,0,13190,33896,2,0
76749,2,3,1,36,2528,53122,0,506,36077,-1,1114,27633,0,1996,435,3,2923,61817,3,545,8979,4,0
10167,1,4,2,23,9826,-9936,0,510,39173,0,2667,74495,2,655,63994,3,4262,33782,-1,2200,62665,5,0
59851,2,6,1,28,317,40203,0,14573,36800,2,7028,85236,0,1947,36513,1,2147,61836,0,3785,13406,0,0
141125,1,2,1,34,1232,4070,1,13750,37715,4,725,7288,0,9688,47474,0,1944,37191,0,724,19801,2,0
42705,2,4,1,53,11181,50182,4,6917,77624,3,4343,10469,0,1883,39014,0,2395,2907,8,1499,33284,1,1
109336,2,3,1,36,649,-1862,1,5150,56985,1,16807,24812,3,4725,62419,1,2757,70398,0,252,43252,3,0
158694,1,2,1,51,4966,36391,1,9418,63764,2,2392,26209,0,13691,18020,3,1453,46705,0,5718,47618,2,0
261973,2,4,2,37,1200,50955,-1,300,49285,0,223,24494,2,1505,53282,2,3205,61079,0,3429,59212,0,0
26741,1,3,1,31,4655,17644,-1,636,41448,-1,5013,36115,2,704,66374,1,7542,46046,8,158,-11509,0,0
50968,2,3,1,50,2415,59234,-1,1907,48199,1,241,31063,0,509,13012,0,4897,40743,2,1809,21171,0,0
16536,2,2,1,39,536,50132,2,8933,44516,3,1063,12927,1,2902,25209,0,2388,54737,0,2622,61166,0,0
489065,2,3,2,28,4367,47616,1,3195,56159,1,248,19463,1,550,72892,-1,849,36920,5,2097,22109,0,0
261730,1,3,2,39,5744,53960,0,3501,20497,1,935,70926,1,3023,61623,0,8687,76267,2,92,38979,0,0
77643,2,3,1,32,5701,32815,1,1302,54494,1,9652,32851,6,9928,23613,-1,3580,39391,2,1696,66942,2,0
184537,1,2,2,21,5067,43038,1,5226,43341,1,6637,31827,-1,7513,15709,2,17743,76374,1,423,36577,2,0
73596,2,6,2,44,3467,40201,-1,10939,3858,4,2091,9591,3,4357,45653,1,1456,52092,1,29,34758,0,0
97706,2,3,1,45,3664,39749,2,1998,41714,1,11371,30735,4,9499,46592,8,964,-7623,2,2178,36798,0,1
9334,2,4,2,53,5048,26559,3,4827,13875,-1,5470,59218,0,528,38817,3,40,20202,-1,2442,65757,1,0
140760,2,3,2,39,5860,15149,0,2016,29300,3,2968,51911,2,4700,86666,0,431,56993,1,12294,7945,3,0
13663,2,2,2,32,5319,33262,2,7868,36816,2,353,56221,2,614,52935,2,2433,21630,8,686,75749,3,1
174908,2,3,1,43,4420,32161,0,3221,9857,2,6560,15928,1,3290,23191,-1,1104,12872,2,6026,35473,0,0
152338,1,3,1,43,847,25265,3,2073,38925,5,2354,15607,1,3113,61153,8,193,65682,0,1529,33176,1,1
123355,1,3,1,51,1182,57041,5,2724,41369,0,1803,62668,0,1540,41163,2,1276,8235,0,3441,23772,2,0
3683,1,3,2,34,1507,16555,1,478,55101,1,1700,56525,2,8855,26465,0,6523,55559,0,2817,17300,0,0
36115,2,3,2,33,12607,36569,0,10053,30924,2,38,34830,0,1295,58020,1,6653,32734,1,3308,-6773,-1,0
30532,1,2,1,27,7122,63326,0,15858,45489,0,6786,57060,1,4013,69511,6,810,54046,2,7190,64352,1,0
44650,2,3,1,40,4024,58182,0,3244,38091,3,785,15940,4,3291,44316,3,13782,45331,8,93,-4317,8,1
9172,1,2,2,21,1452,64325,-1,1250,31634,2,3676,15110,-1,2825,20454,0,866,-1463,1,1996,38971,0,0
276395,1,2,2,42,587,28184,2,5462,6588,2,81,7650,1,170,42262,0,467,33701,0,2079,31156,0,0
80699,2,5,2,40,11451,55685,-1,3010,37767,3,4942,47229,1,5965,20876,4,889,35116,0,497,45855,3,0
36459,2,3,2,40,11159,18740,0,1453,54890,0,2306,44334,0,63,44530,5,757,48181,3,53,83,5,0
50580,1,3,2,36,586,34482,2,195,21325,2,4981,29551,1,8589,55089,5,4994,46370,1,6347,23483,3,0
59276,1,3,1,50,7978,36364,2,11022,35644,3,470,24392,-1,1548,467,6,849,35096,2,10716,49494,1,0
91777,1,5,1,43,2958,28483,-1,7966,38590,3,1548,88290,1,639,54310,1,5030,17317,0,1862,43688,4,0
72500,1,3,1,28,1957,32763,2,8830,62048,1,584,34817,1,2698,32524,4,1618,49622,0,5292,26728,1,0
251815,2,4,2,29,6718,30132,6,2897,40602,1,5193,67761,1,4097,28754,0,1427,57423,7,26636,42065,0,1
68709,1,2,1,26,4763,20352,-1,6997,45761,-1,574,37073,0,1857,13453,3,11377,46616,0,897,74455,6,0
484826,2,6,1,40,7571,57128,1,4352,39826,4,4799,29985,0,649,18529,0,1206,35610,0,1619,61781,2,0
190666,2,4,1,24,386,36350,2,2348,30153,1,723,68333,2,92,75292,2,9997,32591,1,8520,59437,0,0
23383,1,4,1,45,1917,44028,2,9249,17310,1,14354,55799,-1,6083,56986,1,1808,21645,1,16,50994,0,0
266779,2,2,2,48,1923,43275,0,33453,34298,0,2692,39517,0,10876,65893,4,23681,44968,-1,4490,43628,2,0
12371,1,2,1,26,2000,41094,0,11477,47867,2,676,62674,3,529,22853,-1,19797,43834,8,3250,26326,3,1
170072,2,2,1,33,3490,41856,3,7484,42461,-1,213,90406,0,1310,75973,6,8790,56724,0,6377,41112,8,1
47904,2,2,2,35,1663,33891,7,6881,69590,5,1998,25352,1,102,38667,1,10128,27541,-1,3764,79336,0,0
